ts,temperature,humidity,rain,event_type,ap_id,connected_devices,internet_speed,connection_drops,network_delay
2026-03-01 12:00:00+00:00,39.1,26.6,0.0,exam_week,AP_B04_02,52,82.7,0.24,32.0
2026-03-01 12:00:00+00:00,39.1,26.6,0.0,exam_week,AP_B08_01,18,29.4,0.03,24.2
2026-03-01 12:00:00+00:00,39.1,26.6,0.0,exam_week,AP_B03_02,32,52.5,0.09,28.0
2026-03-01 12:00:00+00:00,39.1,26.6,0.0,exam_week,AP_B07_01,28,45.8,0.07,23.7
2026-03-01 12:00:00+00:00,39.1,26.6,0.0,exam_week,AP_B01_01,20,34.7,0.04,23.2
2026-03-01 12:00:00+00:00,39.1,26.6,0.0,exam_week,AP_B02_01,17,25.6,0.03,21.9
2026-03-01 12:00:00+00:00,39.1,26.6,0.0,exam_week,AP_B05_01,29,48.3,0.07,25.2
2026-03-01 12:00:00+00:00,39.1,26.6,0.0,exam_week,AP_B02_02,21,36.0,0.04,25.1
2026-03-01 12:00:00+00:00,39.1,26.6,0.0,exam_week,AP_B03_01,30,45.6,0.08,29.4
2026-03-01 12:00:00+00:00,39.1,26.6,0.0,exam_week,AP_B08_02,23,35.1,0.05,23.6
2026-03-01 12:00:00+00:00,39.1,26.6,0.0,exam_week,AP_B01_02,20,31.9,0.04,23.1
2026-03-01 12:00:00+00:00,39.1,26.6,0.0,exam_week,AP_B04_01,43,65.7,0.16,32.5
2026-03-01 12:00:00+00:00,39.1,26.6,0.0,exam_week,AP_B06_01,27,43.8,0.06,28.6
2026-03-01 13:00:00+00:00,38.8,33.1,0.0,exam_week,AP_B02_01,25,38.5,0.06,28.6
2026-03-01 13:00:00+00:00,38.8,33.1,0.0,exam_week,AP_B03_02,31,47.1,0.09,26.8
2026-03-01 13:00:00+00:00,38.8,33.1,0.0,exam_week,AP_B06_01,20,33.9,0.04,23.5
2026-03-01 13:00:00+00:00,38.8,33.1,0.0,exam_week,AP_B03_01,29,46.8,0.07,25.0
2026-03-01 13:00:00+00:00,38.8,33.1,0.0,exam_week,AP_B02_02,25,38.9,0.06,24.3
2026-03-01 13:00:00+00:00,38.8,33.1,0.0,exam_week,AP_B04_01,62,97.7,0.34,37.3
2026-03-01 13:00:00+00:00,38.8,33.1,0.0,exam_week,AP_B08_01,25,41.6,0.06,25.1
2026-03-01 13:00:00+00:00,38.8,33.1,0.0,exam_week,AP_B08_02,24,36.4,0.05,24.7
2026-03-01 13:00:00+00:00,38.8,33.1,0.0,exam_week,AP_B01_02,18,27.9,0.03,19.9
2026-03-01 13:00:00+00:00,38.8,33.1,0.0,exam_week,AP_B04_02,65,98.0,0.38,36.6
2026-03-01 13:00:00+00:00,38.8,33.1,0.0,exam_week,AP_B07_01,21,32.5,0.04,22.5
2026-03-01 13:00:00+00:00,38.8,33.1,0.0,exam_week,AP_B05_01,24,40.9,0.05,28.5
2026-03-01 13:00:00+00:00,38.8,33.1,0.0,exam_week,AP_B01_01,27,42.0,0.06,25.8
2026-03-01 14:00:00+00:00,41.1,23.4,0.0,exam_week,AP_B02_02,32,49.0,0.09,29.8
2026-03-01 14:00:00+00:00,41.1,23.4,0.0,exam_week,AP_B05_01,23,37.5,0.05,22.6
2026-03-01 14:00:00+00:00,41.1,23.4,0.0,exam_week,AP_B07_01,16,27.9,0.02,23.5
2026-03-01 14:00:00+00:00,41.1,23.4,0.0,exam_week,AP_B04_01,102,155.6,0.92,45.5
2026-03-01 14:00:00+00:00,41.1,23.4,0.0,exam_week,AP_B02_01,21,32.4,0.04,26.4
2026-03-01 14:00:00+00:00,41.1,23.4,0.0,exam_week,AP_B08_01,7,14.7,0.0,18.5
2026-03-01 14:00:00+00:00,41.1,23.4,0.0,exam_week,AP_B01_02,13,21.4,0.02,20.3
2026-03-01 14:00:00+00:00,41.1,23.4,0.0,exam_week,AP_B04_02,104,159.1,0.96,54.6
2026-03-01 14:00:00+00:00,41.1,23.4,0.0,exam_week,AP_B08_02,23,39.3,0.05,24.2
2026-03-01 14:00:00+00:00,41.1,23.4,0.0,exam_week,AP_B03_02,18,30.5,0.03,22.7
2026-03-01 14:00:00+00:00,41.1,23.4,0.0,exam_week,AP_B03_01,20,34.7,0.04,22.8
2026-03-01 14:00:00+00:00,41.1,23.4,0.0,exam_week,AP_B01_01,20,33.0,0.04,22.6
2026-03-01 14:00:00+00:00,41.1,23.4,0.0,exam_week,AP_B06_01,17,25.7,0.03,20.2
2026-03-01 15:00:00+00:00,37.4,29.2,0.0,exam_week,AP_B04_01,137,205.7,1.67,58.3
2026-03-01 15:00:00+00:00,37.4,29.2,0.0,exam_week,AP_B07_01,19,31.0,0.03,25.0
2026-03-01 15:00:00+00:00,37.4,29.2,0.0,exam_week,AP_B08_01,23,37.2,0.05,27.2
2026-03-01 15:00:00+00:00,37.4,29.2,0.0,exam_week,AP_B03_01,20,30.4,0.04,25.7
2026-03-01 15:00:00+00:00,37.4,29.2,0.0,exam_week,AP_B05_01,19,29.7,0.03,19.5
2026-03-01 15:00:00+00:00,37.4,29.2,0.0,exam_week,AP_B02_02,15,22.5,0.02,21.9
2026-03-01 15:00:00+00:00,37.4,29.2,0.0,exam_week,AP_B08_02,16,24.9,0.02,23.3
2026-03-01 15:00:00+00:00,37.4,29.2,0.0,exam_week,AP_B01_01,16,28.6,0.02,24.9
2026-03-01 15:00:00+00:00,37.4,29.2,0.0,exam_week,AP_B01_02,31,49.4,0.09,27.2
2026-03-01 15:00:00+00:00,37.4,29.2,0.0,exam_week,AP_B02_01,11,18.4,0.01,20.7
2026-03-01 15:00:00+00:00,37.4,29.2,0.0,exam_week,AP_B03_02,12,19.4,0.01,20.1
2026-03-01 15:00:00+00:00,37.4,29.2,0.0,exam_week,AP_B06_01,27,45.0,0.06,28.2
2026-03-01 15:00:00+00:00,37.4,29.2,0.0,exam_week,AP_B04_02,144,217.7,1.84,60.7
2026-03-01 16:00:00+00:00,33.2,65.7,11.2,exam_week,AP_B04_01,150,226.7,2.0,64.1
2026-03-01 16:00:00+00:00,33.2,65.7,11.2,exam_week,AP_B03_02,11,17.2,0.01,20.8
2026-03-01 16:00:00+00:00,33.2,65.7,11.2,exam_week,AP_B06_01,24,37.6,0.05,26.4
2026-03-01 16:00:00+00:00,33.2,65.7,11.2,exam_week,AP_B08_02,15,23.4,0.02,20.4
2026-03-01 16:00:00+00:00,33.2,65.7,11.2,exam_week,AP_B07_01,22,34.1,0.04,22.7
2026-03-01 16:00:00+00:00,33.2,65.7,11.2,exam_week,AP_B05_01,18,27.1,0.03,26.9
2026-03-01 16:00:00+00:00,33.2,65.7,11.2,exam_week,AP_B02_02,13,23.1,0.02,18.7
2026-03-01 16:00:00+00:00,33.2,65.7,11.2,exam_week,AP_B01_02,18,31.4,0.03,24.2
2026-03-01 16:00:00+00:00,33.2,65.7,11.2,exam_week,AP_B02_01,2,6.3,0.0,18.5
2026-03-01 16:00:00+00:00,33.2,65.7,11.2,exam_week,AP_B01_01,17,29.2,0.03,21.0
2026-03-01 16:00:00+00:00,33.2,65.7,11.2,exam_week,AP_B08_01,11,20.8,0.01,22.0
2026-03-01 16:00:00+00:00,33.2,65.7,11.2,exam_week,AP_B04_02,150,228.3,2.0,59.4
2026-03-01 16:00:00+00:00,33.2,65.7,11.2,exam_week,AP_B03_01,12,21.3,0.01,21.6
2026-03-01 17:00:00+00:00,36.3,40.7,0.0,exam_week,AP_B07_01,30,48.3,0.08,28.6
2026-03-01 17:00:00+00:00,36.3,40.7,0.0,exam_week,AP_B03_01,8,12.0,0.01,23.9
2026-03-01 17:00:00+00:00,36.3,40.7,0.0,exam_week,AP_B08_01,19,33.3,0.03,24.5
2026-03-01 17:00:00+00:00,36.3,40.7,0.0,exam_week,AP_B06_01,20,30.6,0.04,21.0
2026-03-01 17:00:00+00:00,36.3,40.7,0.0,exam_week,AP_B03_02,8,15.1,0.01,20.0
2026-03-01 17:00:00+00:00,36.3,40.7,0.0,exam_week,AP_B04_02,150,227.5,2.0,64.4
2026-03-01 17:00:00+00:00,36.3,40.7,0.0,exam_week,AP_B02_02,12,20.4,0.01,20.1
2026-03-01 17:00:00+00:00,36.3,40.7,0.0,exam_week,AP_B01_01,6,13.5,0.0,19.5
2026-03-01 17:00:00+00:00,36.3,40.7,0.0,exam_week,AP_B08_02,7,13.4,0.0,19.1
2026-03-01 17:00:00+00:00,36.3,40.7,0.0,exam_week,AP_B02_01,7,12.3,0.0,21.2
2026-03-01 17:00:00+00:00,36.3,40.7,0.0,exam_week,AP_B05_01,27,44.0,0.06,27.4
2026-03-01 17:00:00+00:00,36.3,40.7,0.0,exam_week,AP_B01_02,6,13.8,0.0,20.2
2026-03-01 17:00:00+00:00,36.3,40.7,0.0,exam_week,AP_B04_01,150,227.0,2.0,65.2
2026-03-01 18:00:00+00:00,35.0,30.4,0.0,exam_week,AP_B06_01,34,53.3,0.1,25.7
2026-03-01 18:00:00+00:00,35.0,30.4,0.0,exam_week,AP_B04_02,150,227.7,2.0,65.2
2026-03-01 18:00:00+00:00,35.0,30.4,0.0,exam_week,AP_B02_02,2,4.4,0.0,16.2
2026-03-01 18:00:00+00:00,35.0,30.4,0.0,exam_week,AP_B04_01,150,228.2,2.0,62.3
2026-03-01 18:00:00+00:00,35.0,30.4,0.0,exam_week,AP_B03_01,9,16.4,0.01,21.8
2026-03-01 18:00:00+00:00,35.0,30.4,0.0,exam_week,AP_B08_01,13,22.1,0.02,20.3
2026-03-01 18:00:00+00:00,35.0,30.4,0.0,exam_week,AP_B05_01,37,60.0,0.12,28.6
2026-03-01 18:00:00+00:00,35.0,30.4,0.0,exam_week,AP_B07_01,35,54.8,0.11,30.4
2026-03-01 18:00:00+00:00,35.0,30.4,0.0,exam_week,AP_B08_02,0,2.3,0.0,15.0
2026-03-01 18:00:00+00:00,35.0,30.4,0.0,exam_week,AP_B03_02,3,6.7,0.0,20.1
2026-03-01 18:00:00+00:00,35.0,30.4,0.0,exam_week,AP_B02_01,5,9.6,0.0,22.9
2026-03-01 18:00:00+00:00,35.0,30.4,0.0,exam_week,AP_B01_02,4,8.6,0.0,19.6
2026-03-01 18:00:00+00:00,35.0,30.4,0.0,exam_week,AP_B01_01,0,0.4,0.0,19.6
2026-03-01 19:00:00+00:00,32.5,44.2,0.0,exam_week,AP_B03_01,0,3.6,0.0,18.5
2026-03-01 19:00:00+00:00,32.5,44.2,0.0,exam_week,AP_B05_01,58,89.6,0.3,40.6
2026-03-01 19:00:00+00:00,32.5,44.2,0.0,exam_week,AP_B04_02,150,228.3,2.0,61.7
2026-03-01 19:00:00+00:00,32.5,44.2,0.0,exam_week,AP_B08_02,0,0.2,0.0,19.8
2026-03-01 19:00:00+00:00,32.5,44.2,0.0,exam_week,AP_B03_02,0,3.9,0.0,19.5
2026-03-01 19:00:00+00:00,32.5,44.2,0.0,exam_week,AP_B02_02,3,8.9,0.0,18.7
2026-03-01 19:00:00+00:00,32.5,44.2,0.0,exam_week,AP_B01_01,3,7.9,0.0,21.6
2026-03-01 19:00:00+00:00,32.5,44.2,0.0,exam_week,AP_B02_01,0,2.3,0.0,18.7
2026-03-01 19:00:00+00:00,32.5,44.2,0.0,exam_week,AP_B06_01,58,87.0,0.3,32.4
2026-03-01 19:00:00+00:00,32.5,44.2,0.0,exam_week,AP_B08_01,2,4.3,0.0,20.1
2026-03-01 19:00:00+00:00,32.5,44.2,0.0,exam_week,AP_B04_01,150,229.7,2.0,60.8
2026-03-01 19:00:00+00:00,32.5,44.2,0.0,exam_week,AP_B07_01,64,99.0,0.36,36.2
2026-03-01 19:00:00+00:00,32.5,44.2,0.0,exam_week,AP_B01_02,6,13.4,0.0,18.2
2026-03-01 20:00:00+00:00,31.7,51.3,0.0,exam_week,AP_B03_02,6,12.5,0.0,21.5
2026-03-01 20:00:00+00:00,31.7,51.3,0.0,exam_week,AP_B02_02,0,1.4,0.0,20.4
2026-03-01 20:00:00+00:00,31.7,51.3,0.0,exam_week,AP_B01_01,0,0.7,0.0,20.8
2026-03-01 20:00:00+00:00,31.7,51.3,0.0,exam_week,AP_B05_01,87,131.6,0.67,43.8
2026-03-01 20:00:00+00:00,31.7,51.3,0.0,exam_week,AP_B08_02,3,4.9,0.0,20.2
2026-03-01 20:00:00+00:00,31.7,51.3,0.0,exam_week,AP_B04_01,150,229.9,2.0,62.3
2026-03-01 20:00:00+00:00,31.7,51.3,0.0,exam_week,AP_B06_01,90,139.1,0.72,45.0
2026-03-01 20:00:00+00:00,31.7,51.3,0.0,exam_week,AP_B07_01,88,134.2,0.69,44.2
2026-03-01 20:00:00+00:00,31.7,51.3,0.0,exam_week,AP_B02_01,0,1.3,0.0,18.4
2026-03-01 20:00:00+00:00,31.7,51.3,0.0,exam_week,AP_B03_01,0,3.4,0.0,20.1
2026-03-01 20:00:00+00:00,31.7,51.3,0.0,exam_week,AP_B01_02,7,11.5,0.0,23.0
2026-03-01 20:00:00+00:00,31.7,51.3,0.0,exam_week,AP_B08_01,5,10.0,0.0,19.4
2026-03-01 20:00:00+00:00,31.7,51.3,0.0,exam_week,AP_B04_02,150,228.2,2.0,68.1
2026-03-01 21:00:00+00:00,29.2,54.7,0.0,exam_week,AP_B03_01,6,9.9,0.0,23.2
2026-03-01 21:00:00+00:00,29.2,54.7,0.0,exam_week,AP_B02_02,0,4.5,0.0,17.3
2026-03-01 21:00:00+00:00,29.2,54.7,0.0,exam_week,AP_B04_02,150,228.5,2.0,64.2
2026-03-01 21:00:00+00:00,29.2,54.7,0.0,exam_week,AP_B06_01,112,170.2,1.12,54.3
2026-03-01 21:00:00+00:00,29.2,54.7,0.0,exam_week,AP_B01_01,0,4.1,0.0,20.8
2026-03-01 21:00:00+00:00,29.2,54.7,0.0,exam_week,AP_B05_01,113,173.4,1.14,51.1
2026-03-01 21:00:00+00:00,29.2,54.7,0.0,exam_week,AP_B01_02,7,10.6,0.0,18.4
2026-03-01 21:00:00+00:00,29.2,54.7,0.0,exam_week,AP_B08_02,0,0.7,0.0,21.7
2026-03-01 21:00:00+00:00,29.2,54.7,0.0,exam_week,AP_B04_01,150,226.8,2.0,63.8
2026-03-01 21:00:00+00:00,29.2,54.7,0.0,exam_week,AP_B03_02,3,7.9,0.0,22.5
2026-03-01 21:00:00+00:00,29.2,54.7,0.0,exam_week,AP_B08_01,1,3.4,0.0,16.0
2026-03-01 21:00:00+00:00,29.2,54.7,0.0,exam_week,AP_B02_01,0,1.0,0.0,15.3
2026-03-01 21:00:00+00:00,29.2,54.7,0.0,exam_week,AP_B07_01,111,167.2,1.1,51.3
2026-03-01 22:00:00+00:00,31.4,42.4,0.0,exam_week,AP_B08_01,0,1.6,0.0,19.4
2026-03-01 22:00:00+00:00,31.4,42.4,0.0,exam_week,AP_B03_01,0,4.5,0.0,17.8
2026-03-01 22:00:00+00:00,31.4,42.4,0.0,exam_week,AP_B02_02,2,6.1,0.0,17.4
2026-03-01 22:00:00+00:00,31.4,42.4,0.0,exam_week,AP_B05_01,112,171.8,1.12,50.3
2026-03-01 22:00:00+00:00,31.4,42.4,0.0,exam_week,AP_B06_01,115,172.8,1.18,52.3
2026-03-01 22:00:00+00:00,31.4,42.4,0.0,exam_week,AP_B01_02,7,12.2,0.0,21.4
2026-03-01 22:00:00+00:00,31.4,42.4,0.0,exam_week,AP_B01_01,0,0.9,0.0,17.4
2026-03-01 22:00:00+00:00,31.4,42.4,0.0,exam_week,AP_B03_02,0,1.1,0.0,18.3
2026-03-01 22:00:00+00:00,31.4,42.4,0.0,exam_week,AP_B04_02,131,198.0,1.53,54.7
2026-03-01 22:00:00+00:00,31.4,42.4,0.0,exam_week,AP_B02_01,0,1.9,0.0,20.9
2026-03-01 22:00:00+00:00,31.4,42.4,0.0,exam_week,AP_B08_02,0,4.6,0.0,20.7
2026-03-01 22:00:00+00:00,31.4,42.4,0.0,exam_week,AP_B04_01,120,181.8,1.28,56.1
2026-03-01 23:00:00+00:00,29.2,48.1,0.0,exam_week,AP_B01_01,3,6.5,0.0,22.0
2026-03-01 23:00:00+00:00,29.2,48.1,0.0,exam_week,AP_B08_02,10,16.0,0.01,23.7
2026-03-01 23:00:00+00:00,29.2,48.1,0.0,exam_week,AP_B03_02,0,4.4,0.0,17.9
2026-03-01 23:00:00+00:00,29.2,48.1,0.0,exam_week,AP_B07_01,108,163.1,1.04,48.6
2026-03-01 23:00:00+00:00,29.2,48.1,0.0,exam_week,AP_B01_02,0,3.5,0.0,16.0
2026-03-01 23:00:00+00:00,29.2,48.1,0.0,exam_week,AP_B04_01,83,125.9,0.61,43.1
2026-03-01 23:00:00+00:00,29.2,48.1,0.0,exam_week,AP_B02_02,1,4.6,0.0,21.0
2026-03-01 23:00:00+00:00,29.2,48.1,0.0,exam_week,AP_B04_02,74,111.3,0.49,38.3
2026-03-01 23:00:00+00:00,29.2,48.1,0.0,exam_week,AP_B03_01,0,1.4,0.0,15.6
2026-03-01 23:00:00+00:00,29.2,48.1,0.0,exam_week,AP_B08_01,0,1.1,0.0,18.1
2026-03-01 23:00:00+00:00,29.2,48.1,0.0,exam_week,AP_B06_01,108,162.3,1.04,52.7
2026-03-01 23:00:00+00:00,29.2,48.1,0.0,exam_week,AP_B02_01,4,9.0,0.0,22.2
2026-03-01 23:00:00+00:00,29.2,48.1,0.0,exam_week,AP_B05_01,102,157.5,0.92,49.8
2026-03-02 00:00:00+00:00,29.3,51.6,0.0,exam_week,AP_B01_01,19,29.7,0.03,22.7
2026-03-02 00:00:00+00:00,29.3,51.6,0.0,exam_week,AP_B08_01,0,2.2,0.0,19.5
2026-03-02 00:00:00+00:00,29.3,51.6,0.0,exam_week,AP_B02_02,3,6.9,0.0,17.2
2026-03-02 00:00:00+00:00,29.3,51.6,0.0,exam_week,AP_B04_02,21,36.5,0.04,25.2
2026-03-02 00:00:00+00:00,29.3,51.6,0.0,exam_week,AP_B04_01,11,16.8,0.01,19.7
2026-03-02 00:00:00+00:00,29.3,51.6,0.0,exam_week,AP_B01_02,6,11.7,0.0,20.3
2026-03-02 00:00:00+00:00,29.3,51.6,0.0,exam_week,AP_B07_01,21,32.7,0.04,24.8
2026-03-02 00:00:00+00:00,29.3,51.6,0.0,exam_week,AP_B08_02,6,10.4,0.0,20.4
2026-03-02 00:00:00+00:00,29.3,51.6,0.0,exam_week,AP_B03_01,4,9.5,0.0,20.0
2026-03-02 00:00:00+00:00,29.3,51.6,0.0,exam_week,AP_B06_01,26,40.1,0.06,28.0
2026-03-02 00:00:00+00:00,29.3,51.6,0.0,exam_week,AP_B03_02,11,18.5,0.01,20.7
2026-03-02 00:00:00+00:00,29.3,51.6,0.0,exam_week,AP_B05_01,22,35.2,0.04,25.1
2026-03-02 00:00:00+00:00,29.3,51.6,0.0,exam_week,AP_B02_01,6,13.5,0.0,17.9
2026-03-02 01:00:00+00:00,29.0,47.2,0.0,exam_week,AP_B06_01,27,43.5,0.06,22.4
2026-03-02 01:00:00+00:00,29.0,47.2,0.0,exam_week,AP_B05_01,28,44.9,0.07,29.5
2026-03-02 01:00:00+00:00,29.0,47.2,0.0,exam_week,AP_B08_02,12,22.2,0.01,21.0
2026-03-02 01:00:00+00:00,29.0,47.2,0.0,exam_week,AP_B04_02,12,22.4,0.01,18.5
2026-03-02 01:00:00+00:00,29.0,47.2,0.0,exam_week,AP_B03_02,6,11.9,0.0,16.4
2026-03-02 01:00:00+00:00,29.0,47.2,0.0,exam_week,AP_B07_01,29,43.7,0.07,25.0
2026-03-02 01:00:00+00:00,29.0,47.2,0.0,exam_week,AP_B04_01,9,16.1,0.01,21.1
2026-03-02 01:00:00+00:00,29.0,47.2,0.0,exam_week,AP_B03_01,2,4.9,0.0,18.8
2026-03-02 01:00:00+00:00,29.0,47.2,0.0,exam_week,AP_B01_01,0,1.9,0.0,16.3
2026-03-02 01:00:00+00:00,29.0,47.2,0.0,exam_week,AP_B01_02,10,17.8,0.01,20.8
2026-03-02 01:00:00+00:00,29.0,47.2,0.0,exam_week,AP_B08_01,12,20.4,0.01,20.3
2026-03-02 01:00:00+00:00,29.0,47.2,0.0,exam_week,AP_B02_01,3,7.0,0.0,17.6
2026-03-02 01:00:00+00:00,29.0,47.2,0.0,exam_week,AP_B02_02,11,18.3,0.01,21.2
2026-03-02 02:00:00+00:00,28.1,47.5,0.0,exam_week,AP_B01_01,0,2.0,0.0,18.0
2026-03-02 02:00:00+00:00,28.1,47.5,0.0,exam_week,AP_B01_02,0,1.9,0.0,21.9
2026-03-02 02:00:00+00:00,28.1,47.5,0.0,exam_week,AP_B07_01,21,32.6,0.04,26.4
2026-03-02 02:00:00+00:00,28.1,47.5,0.0,exam_week,AP_B05_01,12,21.1,0.01,21.2
2026-03-02 02:00:00+00:00,28.1,47.5,0.0,exam_week,AP_B02_02,4,9.1,0.0,23.0
2026-03-02 02:00:00+00:00,28.1,47.5,0.0,exam_week,AP_B04_01,12,22.2,0.01,21.0
2026-03-02 02:00:00+00:00,28.1,47.5,0.0,exam_week,AP_B08_01,10,18.7,0.01,20.0
2026-03-02 02:00:00+00:00,28.1,47.5,0.0,exam_week,AP_B02_01,2,7.4,0.0,19.1
2026-03-02 02:00:00+00:00,28.1,47.5,0.0,exam_week,AP_B04_02,19,31.8,0.03,19.8
2026-03-02 02:00:00+00:00,28.1,47.5,0.0,exam_week,AP_B03_01,6,10.6,0.0,20.4
2026-03-02 02:00:00+00:00,28.1,47.5,0.0,exam_week,AP_B06_01,9,13.8,0.01,21.1
2026-03-02 02:00:00+00:00,28.1,47.5,0.0,exam_week,AP_B03_02,8,15.5,0.01,21.7
2026-03-02 02:00:00+00:00,28.1,47.5,0.0,exam_week,AP_B08_02,1,5.3,0.0,20.0
2026-03-02 03:00:00+00:00,29.3,37.5,0.0,exam_week,AP_B07_01,27,40.6,0.06,25.7
2026-03-02 03:00:00+00:00,29.3,37.5,0.0,exam_week,AP_B04_02,18,27.3,0.03,20.0
2026-03-02 03:00:00+00:00,29.3,37.5,0.0,exam_week,AP_B06_01,22,34.0,0.04,23.8
2026-03-02 03:00:00+00:00,29.3,37.5,0.0,exam_week,AP_B08_02,7,15.3,0.0,24.6
2026-03-02 03:00:00+00:00,29.3,37.5,0.0,exam_week,AP_B05_01,25,37.9,0.06,26.0
2026-03-02 03:00:00+00:00,29.3,37.5,0.0,exam_week,AP_B02_02,2,7.7,0.0,18.2
2026-03-02 03:00:00+00:00,29.3,37.5,0.0,exam_week,AP_B04_01,21,33.1,0.04,23.6
2026-03-02 03:00:00+00:00,29.3,37.5,0.0,exam_week,AP_B03_01,6,12.2,0.0,15.7
2026-03-02 03:00:00+00:00,29.3,37.5,0.0,exam_week,AP_B03_02,10,17.9,0.01,19.2
2026-03-02 03:00:00+00:00,29.3,37.5,0.0,exam_week,AP_B02_01,7,15.4,0.0,20.7
2026-03-02 03:00:00+00:00,29.3,37.5,0.0,exam_week,AP_B08_01,0,4.5,0.0,15.0
2026-03-02 03:00:00+00:00,29.3,37.5,0.0,exam_week,AP_B01_01,0,5.0,0.0,16.4
2026-03-02 03:00:00+00:00,29.3,37.5,0.0,exam_week,AP_B01_02,0,1.7,0.0,17.4
2026-03-02 04:00:00+00:00,27.3,52.7,0.0,exam_week,AP_B01_02,3,7.5,0.0,16.3
2026-03-02 04:00:00+00:00,27.3,52.7,0.0,exam_week,AP_B07_01,26,39.3,0.06,25.1
2026-03-02 04:00:00+00:00,27.3,52.7,0.0,exam_week,AP_B03_01,10,19.4,0.01,22.1
2026-03-02 04:00:00+00:00,27.3,52.7,0.0,exam_week,AP_B04_02,3,6.3,0.0,18.1
2026-03-02 04:00:00+00:00,27.3,52.7,0.0,exam_week,AP_B08_01,11,20.1,0.01,23.5
2026-03-02 04:00:00+00:00,27.3,52.7,0.0,exam_week,AP_B02_01,7,10.9,0.0,18.1
2026-03-02 04:00:00+00:00,27.3,52.7,0.0,exam_week,AP_B06_01,28,44.9,0.07,27.5
2026-03-02 04:00:00+00:00,27.3,52.7,0.0,exam_week,AP_B03_02,1,1.9,0.0,18.1
2026-03-02 04:00:00+00:00,27.3,52.7,0.0,exam_week,AP_B04_01,0,2.8,0.0,18.0
2026-03-02 04:00:00+00:00,27.3,52.7,0.0,exam_week,AP_B05_01,31,50.4,0.09,25.8
2026-03-02 04:00:00+00:00,27.3,52.7,0.0,exam_week,AP_B08_02,11,20.3,0.01,21.8
2026-03-02 04:00:00+00:00,27.3,52.7,0.0,exam_week,AP_B02_02,4,10.8,0.0,21.0
2026-03-02 04:00:00+00:00,27.3,52.7,0.0,exam_week,AP_B01_01,7,11.4,0.0,18.9
2026-03-02 05:00:00+00:00,30.4,43.5,0.0,exam_week,AP_B08_02,5,12.3,0.0,23.6
2026-03-02 05:00:00+00:00,30.4,43.5,0.0,exam_week,AP_B01_01,17,26.7,0.03,22.4
2026-03-02 05:00:00+00:00,30.4,43.5,0.0,exam_week,AP_B03_02,7,12.7,0.0,20.9
2026-03-02 05:00:00+00:00,30.4,43.5,0.0,exam_week,AP_B04_01,14,24.4,0.02,17.1
2026-03-02 05:00:00+00:00,30.4,43.5,0.0,exam_week,AP_B07_01,38,59.6,0.13,28.3
2026-03-02 05:00:00+00:00,30.4,43.5,0.0,exam_week,AP_B02_02,8,15.8,0.01,16.8
2026-03-02 05:00:00+00:00,30.4,43.5,0.0,exam_week,AP_B03_01,14,24.1,0.02,26.9
2026-03-02 05:00:00+00:00,30.4,43.5,0.0,exam_week,AP_B06_01,27,41.4,0.06,24.2
2026-03-02 05:00:00+00:00,30.4,43.5,0.0,exam_week,AP_B01_02,11,21.1,0.01,21.5
2026-03-02 05:00:00+00:00,30.4,43.5,0.0,exam_week,AP_B04_02,18,31.4,0.03,22.3
2026-03-02 05:00:00+00:00,30.4,43.5,0.0,exam_week,AP_B08_01,11,18.0,0.01,19.5
2026-03-02 05:00:00+00:00,30.4,43.5,0.0,exam_week,AP_B05_01,32,49.8,0.09,26.5
2026-03-02 05:00:00+00:00,30.4,43.5,0.0,exam_week,AP_B02_01,9,13.8,0.01,20.0
2026-03-02 06:00:00+00:00,31.2,44.9,0.0,exam_week,AP_B02_02,14,23.1,0.02,19.8
2026-03-02 06:00:00+00:00,31.2,44.9,0.0,exam_week,AP_B06_01,47,74.4,0.2,31.0
2026-03-02 06:00:00+00:00,31.2,44.9,0.0,exam_week,AP_B01_02,19,30.4,0.03,20.6
2026-03-02 06:00:00+00:00,31.2,44.9,0.0,exam_week,AP_B08_01,21,33.0,0.04,23.5
2026-03-02 06:00:00+00:00,31.2,44.9,0.0,exam_week,AP_B03_02,21,35.9,0.04,24.6
2026-03-02 06:00:00+00:00,31.2,44.9,0.0,exam_week,AP_B01_01,18,28.7,0.03,21.8
2026-03-02 06:00:00+00:00,31.2,44.9,0.0,exam_week,AP_B08_02,24,37.0,0.05,25.5
2026-03-02 06:00:00+00:00,31.2,44.9,0.0,exam_week,AP_B07_01,40,61.4,0.14,30.7
2026-03-02 06:00:00+00:00,31.2,44.9,0.0,exam_week,AP_B03_01,21,32.3,0.04,26.3
2026-03-02 06:00:00+00:00,31.2,44.9,0.0,exam_week,AP_B05_01,46,72.3,0.19,31.4
2026-03-02 06:00:00+00:00,31.2,44.9,0.0,exam_week,AP_B04_02,13,20.8,0.02,23.7
2026-03-02 06:00:00+00:00,31.2,44.9,0.0,exam_week,AP_B02_01,27,41.5,0.06,29.0
2026-03-02 06:00:00+00:00,31.2,44.9,0.0,exam_week,AP_B04_01,23,38.1,0.05,23.3
2026-03-02 07:00:00+00:00,31.6,38.8,0.0,exam_week,AP_B04_01,14,21.0,0.02,25.5
2026-03-02 07:00:00+00:00,31.6,38.8,0.0,exam_week,AP_B06_01,58,91.5,0.3,36.8
2026-03-02 07:00:00+00:00,31.6,38.8,0.0,exam_week,AP_B05_01,55,85.7,0.27,36.7
